btl_X,btl_EXPOCODE,btl_Cruise_ID,btl_Section_ID,btl_Station_ID,btl_Cast_number,btl_Rosette_Position,btl_Niskin_ID,btl_Niskin_flag,btl_Sample_ID,btl_Line_ID,btl_Date_UTC.mm.dd.yy,btl_Year_UTC.yyyy,btl_Month_UTC,btl_Day_UTC,btl_Time_UTC.hh.mm.ss,btl_Yearday_UTC,btl_Latitude.decimal.degrees,btl_Longitude.decimal.degrees,btl_Depth_bottom.m,btl_CTDPRES.dbar,btl_Depth.m,btl_CTDTEMP_ITS90.deg_C,btl_CTDSAL_PSS78,btl_CTDSAL_flag,btl_Salinity_PSS78,btl_Salinity_flag,btl_CTDOXY.umol.kg,btl_CTDOXY_flag,btl_Oxygen_djg.umol.kg,btl_Oxygen.mg.L,btl_Oxygen_flag,btl_DIC.umol.kg,btl_DIC_flag,btl_TA.umol.kg,btl_TA_flag,btl_pH_T_measured,btl_TEMP_pH.deg_C,btl_pH_flag,btl_Carbonate_measured.umol.kg,btl_TEMP_Carbonate.deg_C,btl_Carbonate_flag,btl_Silicate.umol.kg,btl_Silicate_flag,btl_Phosphate.umol.kg,btl_Phosphate_flag,btl_Nitrate.umol.kg,btl_Nitrate_flag,btl_Nitrite.umol.kg,btl_Nitrite_flag,btl_Ammonium.umol.kg,btl_Ammonium_flag,btl_Chl_a.ug.L,btl_Chl_a_flag,btl_Methane_CH4.nmol.L,btl_Methane_CH4_flag,btl_SYNECHOCOCCUS.cells.ml,btl_SYNECHOCOCCUS_FLAG,btl_EUK_PHYTOPLANKTON.cells.ml,btl_EUK_PHYTOPLANKTON_FLAG,btl_LARGE_DIATOM.cells.ml,btl_LARGE_DIATOM_FLAG,btl_CRYPTOPHYTE.cells.ml,btl_CRYPTOPHYTE_FLAG,btl_BACTERIA.ML,btl_BACTERIA_FLAG,btl_BACTERIA_HNA.ML,btl_BACTERIA_HNA_FLAG,btl_BACTERIA_LNA.ML,btl_BACTERIA_LNA_FLAG,co2Sys_BOH3,co2Sys_BOH4,co2Sys_CO2,co2Sys_CO3,co2Sys_F,co2Sys_H2PO4,co2Sys_H2S,co2Sys_H3PO4,co2Sys_H3SiO4,co2Sys_H4SiO4,co2Sys_HCO3,co2Sys_HF,co2Sys_HPO4,co2Sys_HS,co2Sys_HSO4,co2Sys_Hfree,co2Sys_NH3,co2Sys_NH4,co2Sys_OH,co2Sys_PO4,co2Sys_SO4,co2Sys_alkalinity,co2Sys_alkalinity_alpha,co2Sys_alkalinity_ammonia,co2Sys_alkalinity_beta,co2Sys_alkalinity_borate,co2Sys_alkalinity_phosphate,co2Sys_alkalinity_silicate,co2Sys_alkalinity_sulfide,co2Sys_alpha,co2Sys_alphaH,co2Sys_aqueous_CO2,co2Sys_beta,co2Sys_betaH,co2Sys_beta_alk,co2Sys_beta_dic,co2Sys_bh_upsilon,co2Sys_bicarbonate,co2Sys_carbonate,co2Sys_dic,co2Sys_dlnfCO2_dT,co2Sys_dlnpCO2_dT,co2Sys_fCO2,co2Sys_fH,co2Sys_fugacity_factor,co2Sys_gamma_alk,co2Sys_gamma_dic,co2Sys_gas_constant,co2Sys_hydrogen_free,co2Sys_hydroxide,co2Sys_isocapnic_quotient,co2Sys_isocapnic_quotient_approx,co2Sys_k_CO2,co2Sys_k_alpha,co2Sys_k_ammonia,co2Sys_k_aragonite,co2Sys_k_beta,co2Sys_k_bisulfate,co2Sys_k_borate,co2Sys_k_calcite,co2Sys_k_carbonic_1,co2Sys_k_carbonic_2,co2Sys_k_fluoride,co2Sys_k_phosphoric_1,co2Sys_k_phosphoric_2,co2Sys_k_phosphoric_3,co2Sys_k_silicate,co2Sys_k_sulfide,co2Sys_k_water,co2Sys_omega_alk,co2Sys_omega_dic,co2Sys_opt_adjust_temperature,co2Sys_opt_buffers_mode,co2Sys_opt_gas_constant,co2Sys_opt_k_bisulfate,co2Sys_opt_k_carbonic,co2Sys_opt_k_fluoride,co2Sys_opt_pH_scale,co2Sys_opt_pressured_kCO2,co2Sys_opt_total_borate,co2Sys_opt_which_fCO2_insitu,co2Sys_pCO2,co2Sys_pH,co2Sys_pH_free,co2Sys_pH_nbs,co2Sys_pH_sws,co2Sys_pH_total,co2Sys_par1,co2Sys_par1_type,co2Sys_par2,co2Sys_par2_type,co2Sys_peng_correction,co2Sys_phosphate,co2Sys_pressure,co2Sys_pressure_atmosphere,co2Sys_pressure_atmosphere_out,co2Sys_psi,co2Sys_revelle_factor,co2Sys_salinity,co2Sys_saturation_aragonite,co2Sys_saturation_calcite,co2Sys_silicate,co2Sys_substrate_inhibitor_ratio,co2Sys_temperature,co2Sys_total_alpha,co2Sys_total_ammonia,co2Sys_total_beta,co2Sys_total_borate,co2Sys_total_calcium,co2Sys_total_fluoride,co2Sys_total_phosphate,co2Sys_total_silicate,co2Sys_total_sulfate,co2Sys_total_sulfide,co2Sys_vp_factor,co2Sys_xCO2,btl_Cast,btl_Time_UTC,btl_Date_full_UTC,btl_bottle,Cast,bottle,btl_pressure,ctd_Depth,ctd_TemperatureITS90,ctd_SalinityPSS78,ctd_SigmathetaEOS80,ctd_Oxygen,ctd_Oxygen_alt1,ctd_Fluorescence,ctd_OxygenReductionPotential,ctd_Altimeter,ctd_value,ctd_Cruise,ctd_CTD,ctd_Station,ctd_F
1461,33RO20210613,WCOA2021,PR37,85,1,9,12052,2,850109,11,2021-07-11,2021,7,11,16:47:02,192.699,37.666,-123.488,2800,399.8,396.5,6.745,34.19,2,NA,9,30.9,2,30.5,1.003,2,2288.4,2,2291.7,2,7.3229,25.04,2,NA,NA,9,64.3,2,2.88,2,36.8,2,0.02,2,0.05,2,NA,9,1.894,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,384.6701970607451,21.40931722496912,63.73116872162424,41.99014428529174,66.74408852122176,0.09882540557445751,0,1.097708168140048e-7,0.4460946895193669,63.85390531048062,2182.678686993084,4.960200718538148e-4,2.7199634947444213,0,0.003258350265487902,0.024944931636627626,0,0,0.3719264590236318,0.061210989910303305,27581.98225600652,2291.7,0,0,0,21.40931722496912,2.842385364794211,0.4460946895193669,0,0,0,63.73116872162438,0,0,-1.2679850834418162e-4,1.280147166481746e-4,28995,2182.678686993084,41.99014428529174,2288.4,0.03978494884788104,0.03973202541722854,1294.3061347782707,0.7808740280459875,0.9959832835058672,-1.2801471664817483e-4,1.2233352649692337e-4,83.14462618,0.024944931636627626,0.3719264590236318,1.0464401731392428,1.0401773913696717,0.04923964045997678,1e-7,1.3268279910939342e-10,7.13502860877813e-7,1e-7,0.21115920810181343,1.569690144654324e-9,4.531077104271757e-7,9.659120393672308e-7,5.425717947440476e-10,0.003356571275610759,0.025391091106389284,7.762366145303693e-7,6.346963225222843e-10,1.9703312419321955e-10,1.5371427094067148e-7,1.0489546913860902e-14,1.2560519181534593e-4,-1.3424927628255445e-4,1,1,3,1,10,1,1,0,1,1,1299.5259621449725,7.549700345716248,7.603017681938312,7.649547626076852,7.542128604464864,7.549700345716248,2288.4,2,2291.7,1,0,NA,399.8,1,1,0.9112416087774504,18.706237492937408,34.19,0.5912468370258481,0.9310287598178096,NA,0.08749988650151971,6.745,0,0,0,406.0795142857143,10046.5553734872,66.74458454129362,2.88,64.3,27581.98551435679,0,0.9904732000801064,1312.0253652899146,12052,16:47:02,2021-07-11T23:47:02Z,9,12052,9,396,392.67,6.7852,34.1864,26.812,0.74,32.19,0.04,166,99.98,dRB2102_CTD_085_01_F.csv,dRB2102,CTD,085,F.csv
1462,33RO20210613,WCOA2021,PR37,85,1,10,11067,2,850110,11,2021-07-11,2021,7,11,16:51:42,192.703,37.666,-123.488,2800,299.3,296.8,7.587,34.134,2,NA,9,58,2,53.1,1.744,2,2261.6,2,2277.8,2,7.3649,25.04,2,NA,NA,9,51.4,2,2.61,2,33.4,2,0.03,2,0.05,2,NA,9,2.432,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,381.9448333430855,23.4695609426288,57.1159117738581,46.44290904864704,66.63480140196162,0.0813254628108006,0,8.33237768400494e-8,0.3992927748780504,51.00070722512194,2158.0411791774945,4.617958306144172e-4,2.4658216379233875,0,0.003107408923741631,0.022748973386611443,0,0,0.4389399993618281,0.0628528159420348,27536.80571233529,2277.8,0,0,0,23.4695609426288,2.5915271864836806,0.3992927748780504,0,0,0,57.11591177385818,0,0,-1.266248504946661e-4,1.2722525529501987e-4,28995,2158.0411791774945,46.44290904864704,2261.6,0.0399001235611914,0.0398479680082668,1193.9324344495994,0.7775295832542813,0.9960273441473442,-1.2722525529501952e-4,1.2098999845964262e-4,83.14462618,0.022748973386611443,0.4389399993618281,1.0515353079986771,1.0449279923672052,0.04783847906786121,1e-7,1.4110161486831266e-10,6.982056307737572e-7,1e-7,0.2015936993409661,1.5888104659172671e-9,4.433418338629283e-7,9.769455970161288e-7,5.564516747127212e-10,0.0032825617366412803,0.025236281482492216,7.83976206717385e-7,6.590689429134681e-10,2.0243379636779096e-10,1.589052156674558e-7,1.1349400588723207e-14,1.2603008596910603e-4,-1.341381037880981e-4,1,1,3,1,10,1,1,0,1,1,1198.6944349119988,7.587432233525572,7.643038197362462,7.6890271972343935,7.579744119177221,7.587432233525572,2261.6,2,2277.8,1,0,NA,299.3,1,1,0.90198083201455,18.69245415979056,34.134,0.6671774107729199,1.0507175036198644,NA,0.0948632337161895,7.587,0,0,0,405.4143942857143,10030.100061965844,66.63526319779224,2.6099999999999994,51.4,27536.80881974421,0,0.9899068977324048,1210.9163373422964,11067,16:51:42,2021-07-11T23:51:42Z,10,11067,10,297,294.57,7.7369,34.1411,26.6422,1.27,55.41,0.04,166.33,99.9,dRB2102_CTD_085_01_F.csv,dRB2102,CTD,085,F.csv
1463,33RO20210613,WCOA2021,PR37,85,1,11,11023,2,850111,11,2021-07-11,2021,7,11,16:55:03,192.705,37.666,-123.488,2800,200.5,198.9,8.734,34.081,2,NA,9,77,2,80.1,2.631,2,2229.1,2,2262.1,2,7.4252,25.04,2,NA,NA,9,38.2,2,2.33,2,29,2,0.06,2,0.06,2,NA,9,4.11,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,378.3340616188651,26.450844095420607,49.565962704902,52.91722731346146,66.53137554905088,0.06405207850315309,0,5.9281957580512545e-8,0.34397057870740544,37.8560294212926,2126.6168099816364,4.228057846981124e-4,2.199972124450748,0,0.002933932443217549,0.02028083278254241,0,0,0.5456347476257654,0.06597573776414199,27494.049371267727,2262.1,0,0,0,26.450844095420607,2.331923540697073,0.34397057870740544,0,0,0,49.56596270490202,0,0,-1.282407260518023e-4,1.280482163144539e-4,28995,2126.6168099816364,52.91722731346146,2229.1,0.04005947458351487,0.04000834465962878,1077.1057940195385,0.7730606877461371,0.9960863425735392,-1.2804821631445362e-4,1.2092028881740662e-4,83.14462618,0.02028083278254241,0.5456347476257654,1.058947324446195,1.0519607162103517,0.04601772915911249,1e-7,1.5399415661940127e-10,6.833036774790495e-7,1e-7,0.1900528483887454,1.6230369038204987e-9,4.3407928598555474e-7,9.960244478375984e-7,5.776597924373358e-10,0.0031913274395388267,0.025082740945369095,7.973486302806465e-7,6.961957683119403e-10,2.1093591850553857e-10,1.6642973403024236e-7,1.2666782735978688e-14,1.2843381550514427e-4,-1.3606912730905105e-4,1,1,3,1,10,1,1,0,1,1,1081.337779651384,7.634235698200706,7.692914215737267,7.738183509578414,7.6263970983463,7.634235698200706,2229.1,2,2262.1,1,0,NA,200.5,1,1,0.8886680704783438,18.43445811948076,34.081,0.7755570199982029,1.2208390977612789,NA,0.10485845590188052,8.734,0,0,0,404.78490571428574,10014.52628499027,66.53179835483557,2.33,38.2,27494.052305200174,0,0.9890878713516156,1093.2676569713735,11023,16:55:03,2021-07-11T23:55:03Z,11,11023,11,199,197.42,8.9025,34.0846,26.4201,1.8,78.22,0.04,166.84,99.8,dRB2102_CTD_085_01_F.csv,dRB2102,CTD,085,F.csv
1464,33RO20210613,WCOA2021,PR37,85,1,12,11026,2,850112,11,2021-07-11,2021,7,11,16:57:12,192.706,37.666,-123.488,2800,150.3,149.2,9.226,34.023,2,NA,9,85.3,2,92.9,3.052,2,2213.5,2,2256,2,7.4484,25.04,2,NA,NA,9,33.3,6,2.2,6,27.3,6,0.06,6,0.05,6,NA,9,7.351,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,375.834128777388,28.26190265118341,45.77161668517201,56.88557637386671,66.41817329416796,0.056285443305767166,0,4.897118950919852e-8,0.32506174224036244,32.97493825775963,2110.842806940961,3.993834697441195e-4,2.075727475778732,0,0.002808804934327705,0.01894188179379232,0,0,0.6095244973831885,0.06798703194431156,27447.25934840364,2255.9999999999995,0,0,0,28.26190265118341,2.2117014906961656,0.32506174224036244,0,0,0,45.77161668517212,0,0,-1.2996446890906855e-4,1.2931517878746068e-4,28995,2110.842806940961,56.88557637386671,2213.4999999999995,0.040217559291899664,0.04016686218050684,1010.9069606841072,0.7710414913849666,0.9961112941281858,-1.2931517878746014e-4,1.2160057988463686e-4,83.14462618,0.01894188179379232,0.6095244973831885,1.063442122645654,1.056299918120316,0.04527777378661726,1e-7,1.5974932711815383e-10,6.753612531835404e-7,1e-7,0.1850974896074309,1.6356039858055696e-9,4.290685290080634e-7,1.003073182855011e-6,5.86164144169833e-10,0.0031500682497044366,0.02499933273309034,8.021345485366629e-7,7.124079004555693e-10,2.1441484320409107e-10,1.696373385201374e-7,1.3257576570897042e-14,1.3062031209095412e-4,-1.3807494647608885e-4,1,1,3,1,10,1,1,0,1,1,1014.8534271653558,7.662527020899979,7.722576877916511,7.767547091361548,7.654624840352448,7.662527020899979,2213.5,2,2256,1,0,NA,150.3,1,1,0.8806853305983002,18.20303819356749,34.023,0.8420865073390509,1.3254586632121983,NA,0.11143786187245316,9.226,0,0,0,404.09603142857145,9997.48328377172,66.41857267763771,2.2,33.3,27447.262157208577,0,0.9887187422842728,1026.432881024085,11026,16:57:12,2021-07-11T23:57:12Z,12,11026,12,149,147.84,9.3212,34.025,26.3058,2.07,90.29,0.04,167.06,99.73,dRB2102_CTD_085_01_F.csv,dRB2102,CTD,085,F.csv
1465,33RO20210613,WCOA2021,PR37,85,1,13,11054,2,850113,11,2021-07-11,2021,7,11,16:58:57,192.708,37.666,-123.488,2800,122.9,122,9.546,33.987,2,NA,9,100.1,2,100.8,3.311,2,2208.4,2,2253,2,7.4599,25.01,2,NA,NA,9,30.9,2,2.13,2,26.4,2,0.04,2,0.05,2,NA,9,9.384,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,375.02675455787306,28.64169972784124,44.97926446703254,57.87343655452213,66.34789717463363,0.05370367424008231,0,4.635396336754725e-8,0.3079927708162722,30.592007229183725,2105.5472989784453,3.974964674757283e-4,2.0088148745391594,0,0.0028192921906401804,0.01871835469140515,0,0,0.6342929192829153,0.06748140486679506,27418.21717709401,2253,0,0,0,28.64169972784124,2.1437776379187867,0.3079927708162722,0,0,0,44.979264467032586,0,0,-1.3046913315562016e-4,1.2971178571548686e-4,28995,2105.5472989784453,57.87343655452213,2208.4,0.040167356519021945,0.0401169386366868,1003.8730367779438,0.7697365503036546,0.9961274096970248,-1.297117857154865e-4,1.218438033401561e-4,83.14462618,0.01871835469140515,0.6342929192829153,1.064574333364869,1.0574343740968155,0.04480573022600476,1e-7,1.636917254532115e-10,6.709223569412713e-7,1e-7,0.18203998713956804,1.6448821734602782e-9,4.263044356185416e-7,1.0082097910353338e-6,5.919874883569361e-10,0.0031243635452420804,0.0249525758660262,8.056272985746461e-7,7.235065346782249e-10,2.1683571070227543e-10,1.7178414545572868e-7,1.3661177099175561e-14,1.312353763755772e-4,-1.3866605369305282e-4,1,1,3,1,10,1,1,0,1,1,1007.7757393336608,7.666801741894779,7.7277323275982654,7.772517361015513,7.658859470179008,7.666801741894779,2208.4,2,2253,1,0,NA,122.9,1,1,0.8786851583002857,18.124844591683697,33.987,0.8614655620658891,1.355783466072491,NA,0.11248570366845552,9.546,0,0,0,403.6684542857144,9986.904869222271,66.3482946711011,2.13,30.9,27418.219996386204,0,0.9884728002076304,1019.5280427766712,11054,16:58:57,2021-07-11T23:58:57Z,13,11054,13,122,121.05,10.0641,33.9231,26.1026,2.96,128.78,0.042,166.98,99.56,dRB2102_CTD_085_01_F.csv,dRB2102,CTD,085,F.csv
1466,33RO20210613,WCOA2021,PR37,85,1,14,11011,2,850114,11,2021-07-11,2021,7,11,17:01:20,192.709,37.666,-123.488,2800,100.7,99.9,10.305,33.892,2,NA,9,141.1,2,141.3,4.639,2,2183.4,2,2247.2,2,7.5167,25.01,2,NA,NA,9,24.7,2,1.91,2,23.8,2,0.09,2,0.04,2,NA,9,15.069,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,369.86300794662816,32.67711776765758,38.45820824452704,66.59678574207675,66.16248514335024,0.04170838254999163,0,3.1764253388736854e-8,0.28808201029451874,24.41191798970548,2078.345006013396,3.53677168162202e-4,1.7968558352848294,0,0.0025553386237543697,0.01640769736586328,0,0,0.7758121333332704,0.07143575040092544,27341.5784055441,2247.2,0,0,0,32.67711776765758,1.9397273043224263,0.28808201029451874,0,0,0,38.458208244526986,0,0,-1.3590936820986798e-4,1.3418012128244404e-4,28995,2078.345006013396,66.59678574207675,2183.4,0.04056608163067516,0.04051631892736447,879.6859067254924,0.766623313573598,0.9961652810901664,-1.341801212824443e-4,1.2489514491249997e-4,83.14462618,0.01640769736586328,0.7758121333332704,1.0743421721993196,1.067067587913761,0.04371811342037083,1e-7,1.7422864514984068e-10,6.652251368307159e-7,1e-7,0.17555886324141154,1.6753699471304775e-9,4.2304049445572585e-7,1.024793755175435e-6,6.076360070491867e-10,0.003069392459927338,0.024899611511269983,8.169542959607113e-7,7.538939386552128e-10,2.2378043381434588e-10,1.772937126962455e-7,1.4711753590861436e-14,1.376837684056345e-4,-1.4495650255694345e-4,1,1,3,1,10,1,1,0,1,1,883.0722405450596,7.722092125242288,7.784952362972925,7.829484698960243,7.714066721291063,7.722092125242288,2183.4,2,2247.2,1,0,NA,100.7,1,1,0.8616042930770718,17.48186449945403,33.892,0.9970108771470844,1.5677853677463816,NA,0.1266689017763978,10.305,0,0,0,402.54012571428575,9958.98960860568,66.1628388205184,1.91,24.7,27341.58096088273,0,0.98787039832933,893.9150743240173,11011,17:01:20,2021-07-12T00:01:20Z,14,11011,14,100,99.23,10.4052,33.8847,26.0138,3.39,147.68,0.042,166.96,99.48,dRB2102_CTD_085_01_F.csv,dRB2102,CTD,085,F.csv
1467,33RO20210613,WCOA2021,PR37,85,1,15,11053,2,850115,11,2021-07-11,2021,7,11,17:03:42,192.711,37.666,-123.488,2800,80.4,79.8,10.674,33.862,2,NA,9,161.8,2,160.9,5.283,2,2171.9,2,2243.3,2,7.549,25.01,2,NA,NA,9,21.9,2,1.8,2,22.3,2,0.28,2,0.05,2,NA,9,13.766,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,367.8231364832531,34.36067494531831,36.18033408990281,70.28881559860541,66.10393478532087,0.037194088550529525,0,2.7044735016646583e-8,0.27155499696263313,21.628445003037363,2065.430850311492,3.390297503509216e-4,1.6909565925930878,0,0.002471962985192388,0.015605685512561309,0,0,0.8430500780931767,0.07184929181164744,27317.37668823443,2243.3,0,0,0,34.36067494531831,1.834655149171648,0.27155499696263313,0,0,0,36.180334089902686,0,0,-1.3859658781748945e-4,1.3645365899723837e-4,28995,2065.430850311492,70.28881559860541,2171.9,0.0406785643893027,0.04062911661897406,837.5094598081633,0.7651613472966224,0.9961835153257804,-1.3645365899723894e-4,1.2651803282169214e-4,83.14462618,0.015605685512561309,0.8430500780931767,1.0785313046208111,1.0712974632409005,0.043199910957650536,1e-7,1.793744202318946e-10,6.617505480594211e-7,1e-7,0.1724566234116089,1.688746981584798e-9,4.209765406550995e-7,1.032000790196756e-6,6.15201674384902e-10,0.0030427926054713427,0.024861832327691423,8.218649918676553e-7,7.68125133397769e-10,2.2697312927275e-10,1.7993195894049978e-7,1.5240363166353414e-14,1.408078975321422e-4,-1.480827940021198e-4,1,1,3,1,10,1,1,0,1,1,840.7180473512192,7.742858056919722,7.806717149281013,7.85103562977968,7.734788652975274,7.742858056919722,2171.9,2,2243.3,1,0,NA,80.4,1,1,0.8543736203402625,17.166722810660215,33.862,1.0568725118661864,1.6613418953655743,NA,0.1323511773096405,10.674,0,0,0,402.18381142857146,9950.17426314781,66.10427381507122,1.7999999999999998,21.9,27317.37916019741,0,0.9875677459153838,851.3016457133797,11053,17:03:42,2021-07-12T00:03:42Z,15,11053,15,80,79.39,10.7611,33.858,25.9304,3.79,165.17,0.042,167.03,99.4,dRB2102_CTD_085_01_F.csv,dRB2102,CTD,085,F.csv
1468,33RO20210613,WCOA2021,PR37,85,1,16,11032,2,850116,11,2021-07-11,2021,7,11,17:05:37,192.712,37.666,-123.488,2800,58.8,58.3,11.097,33.848,2,NA,9,180.8,2,177.7,5.833,2,2161.9,2,2247.5,2,7.5795,25.01,2,NA,NA,9,19.5,6,1.71,6,20.2,6,0.57,6,0.76,6,NA,9,12.763,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,364.3962263709476,37.62130505762389,32.560036620243054,77.5714092233246,66.07663177881962,0.03195752806938115,0,2.1259971017904116e-8,0.2687094026678052,19.231290597332197,2051.7685541564324,3.1170037624790787e-4,1.6019256353770563,0,0.002296116282979987,0.01421780119810192,0,0,0.9612793097793726,0.07611681529359143,27306.082690427986,2247.5,0,0,0,37.62130505762389,1.7541592447042682,0.2687094026678052,0,0,0,32.56003662024292,0,0,-1.4464499796756395e-4,1.4169487048192367e-4,28995,2051.7685541564324,77.5714092233246,2161.9,0.0409506376710379,0.0409015480507095,764.0974871276151,0.7635454264930353,0.996204276554802,-1.4169487048192297e-4,1.3043060810929784e-4,83.14462618,0.01421780119810192,0.9612793097793726,1.0863621088325113,1.079370468042801,0.04261241159507254,1e-7,1.8546016604114014e-10,6.584373618410636e-7,1e-7,0.16908222726750335,1.704943930685873e-9,4.190661772806937e-7,1.04062343003326e-6,6.243432589837471e-10,0.003013998333207808,0.02482336345439565,8.277883071965685e-7,7.84672392786566e-10,2.3074088197408143e-10,1.8300533381900117e-7,1.5874487383567923e-14,1.4772058249025853e-4,-1.550886536687521e-4,1,1,3,1,10,1,1,0,1,1,767.0088405664272,7.78214988479691,7.847167562633519,7.891194055902887,7.774028936048937,7.78214988479691,2161.9,2,2247.5,1,0,NA,58.8,1,1,0.8410067727319344,16.575097144286698,33.848,1.1717590296315628,1.8410694205637936,NA,0.14430983564676247,11.097,0,0,0,402.0175314285715,9946.060435267467,66.07694347919586,1.71,19.5,27306.08498654427,0,0.9872127780288668,776.9437933105839,11032,17:05:37,2021-07-12T00:05:37Z,16,11032,16,58,57.56,11.2339,33.8501,25.8392,4.23,184.22,0.043,167,99.33,dRB2102_CTD_085_01_F.csv,dRB2102,CTD,085,F.csv
1469,33RO20210613,WCOA2021,PR37,85,1,17,11052,2,850117,11,2021-07-11,2021,7,11,17:07:04,192.713,37.666,-123.488,2800,49.8,49.4,11.424,33.84,2,NA,9,191.9,2,191.5,6.285,2,2155.2,2,2250.1,2,7.6121,25.01,2,NA,NA,9,17.6,2,1.61,2,18,2,0.55,2,1.91,2,NA,9,12.663,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,362.0910838735532,39.8314304121612,30.44986119872707,82.56733664511708,66.06102976698209,0.02823517184109293,0,1.7789900869256743e-8,0.25952569763366645,17.340474302366335,2042.182802156156,2.963774278819171e-4,1.5048946004105617,0,0.00219993864528636,0.013428320202853151,0,0,1.0488580775544896,0.0768702099584447,27299.628973089544,2250.0999999999995,0,0,0,39.8314304121612,1.65863500253755,0.25952569763366645,0,0,0,30.449861198727017,0,0,-1.4906504601191616e-4,1.4554543727331775e-4,28995,2042.182802156156,82.56733664511708,2155.2,0.04109053364210737,0.04104171879898579,722.1439656167647,0.7623048845577601,0.9962202232532704,-1.455454372733183e-4,1.3331823316848831e-4,83.14462618,0.013428320202853151,1.0488580775544896,1.0917144175573996,1.0850142982906523,0.0421659151755445,1e-7,1.9045230727291994e-10,6.568071167585298e-7,1e-7,0.1666356287050068,1.7191694011766572e-9,4.182261067817105e-7,1.0481414546050786e-6,6.318649450806556e-10,0.0029931046604354883,0.02480433041211888,8.329640334239215e-7,7.982934833053113e-10,2.338998781491605e-10,1.8547072914276825e-7,1.63918257169271e-14,1.5275909690375635e-4,-1.60241932809184e-4,1,1,3,1,10,1,1,0,1,1,724.8838647929886,7.806089399317042,7.871978311401222,7.915801734640324,7.797930437211989,7.806089399317042,2155.2,2,2250.1,1,0,NA,49.8,1,1,0.8319809355223111,16.16583080032456,33.84,1.2500254692900494,1.963114236643416,NA,0.15208028787712763,11.424,0,0,0,401.9225142857144,9943.709676478706,66.06132614440996,1.61,17.6,27299.63117302819,0,0.9869323047165908,734.481849797335,11052,17:07:04,2021-07-12T00:07:04Z,17,11052,17,49,48.63,11.544,33.8388,25.7736,4.45,193.53,0.046,166.83,99.31,dRB2102_CTD_085_01_F.csv,dRB2102,CTD,085,F.csv
1470,33RO20210613,WCOA2021,PR37,85,1,18,11002,2,850118,11,2021-07-11,2021,7,11,17:08:34,192.714,37.666,-123.488,2800,40,39.7,11.956,33.816,2,NA,9,210.8,2,207.7,6.817,2,2142.4,2,2254.4,2,7.6567,25.01,2,NA,NA,9,14.2,2,1.43,2,15.2,2,0.48,2,2.89,2,NA,9,10.525,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,357.6142785214214,44.0231843357215,27.009703259049317,92.06071255537805,66.01420361083036,0.02238556812156925,0,1.279400409436954e-8,0.2359023418310524,13.964097658168946,2023.329584185573,2.705292218586615e-4,1.3304421210599606,0,0.002032686645688306,0.012128248998281632,0,0,1.2195487866705896,0.07717229802446611,27280.267699793298,2254.4,0,0,0,44.0231843357215,1.4847867043148888,0.2359023418310524,0,0,0,27.009703259049232,0,0,-1.578564902500028e-4,1.5320464340425492e-4,28995,2023.329584185573,92.06071255537805,2142.4,0.04132874118737243,0.0412803695103444,651.5064748444414,0.7602579132010143,0.9962459772759504,-1.5320464340425456e-4,1.390400279912856e-4,83.14462618,0.012128248998281632,1.2195487866705896,1.101874371126113,1.0959926994663092,0.04145730595463158,1e-7,1.9895932664717186e-10,6.544413697237059e-7,1e-7,0.16277072519007804,1.7432455143177364e-9,4.170642134559513e-7,1.0608128515829586e-6,6.443170949347857e-10,0.0029595202075201592,0.02477727774475453,8.416273088780717e-7,8.214051105353146e-10,2.392276249018061e-10,1.895612156002801e-7,1.7269952067434277e-14,1.6279967700422282e-4,-1.705826428718554e-4,1,1,3,1,10,1,1,0,1,1,653.9614610297998,7.848908046267588,7.9162018953639315,7.959728596461027,7.840689545687127,7.848908046267588,2142.4,2,2254.4,1,0,NA,40,1,1,0.8150889542480282,15.408512433083484,33.816,1.397796354254349,2.1933691051860857,NA,0.1668278400676178,11.956,0,0,0,401.6374628571429,9936.657400112408,66.01447414005222,1.43,14.199999999999998,27280.26973247994,0,0.9864643368617212,662.9347221109622,11002,17:08:34,2021-07-12T00:08:34Z,18,11002,18,40,39.7,11.7557,33.8178,25.7177,4.69,204.13,0.047,166.73,99.32,dRB2102_CTD_085_01_F.csv,dRB2102,CTD,085,F.csv
