EXPOCODE,Cruise_ID,Section_ID,Station_ID,Cast_number,Rosette_Position,Niskin_ID,Niskin_flag,Sample_ID,Salinity_in,t_in,P_in,Total_P_in,Total_Si_in ,t_out,P_out,TA_data,TCO2_data,pH_data,fCO2_data,pCO2_data,pH Scale:,CO2 Constants:,KSO4 Source:,Total Boron Source:,Salinity_results_input_conditions,t_results_input_conditions,p_results_input_conditions,Total_P_results_input_conditions,Total_Si_results_input_conditions,TA_results_input_conditions,TCO2_results_input_conditions,pH_results_input_conditions,fCO2_results_input_conditions,pCO2_results_input_conditions,HCO3_results_input_conditions,CO3_results_input_conditions,CO2_results_input_conditions,B_Alk_results_input_conditions,OH_results_input_conditions,P_Alk_results_input_conditions,Si_Alk_results_input_conditions,Revelle_results_input_conditions,WCa_results_input_conditions,WAr_results_input_conditions,xCO2_results_input_conditions,t_results_output_conditions,P_results_output_conditions,pH_results_output_conditions,fCO2_results_output_conditions,pCO2_results_output_conditions,HCO3_results_output_conditions,CO3_results_output_conditions,CO2_results_output_conditions,B_Alk_results_output_conditions,OH_results_output_conditions,P_Alk_results_output_conditions,Si_Alk_results_output_conditions,Revelle_results_output_conditions,WCa_results_output_conditions,WAr_results_output_conditions,xCO2_results_output_conditions
n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,psu,oC,dbars, mmol/kgSW,mmol/kgSW,˚C,dbars,mmol/kgSW,mmol/kgSW,Chosen Scale, matm, matm,n.a.,n.a.,n.a.,n.a.,Salinity,˚C,dbars,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,pH,matm,matm,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,Revelle,Wca,War,xCO2,˚C,dbars,pH,matm,matm,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,Revelle,Wca,War,dry at 1 atm (ppm)
n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,OUTPUT CONDITIONS,OUTPUT CONDITIONS,DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),SCALES and CONSTANTS,SCALES and CONSTANTS,SCALES and CONSTANTS,SCALES and CONSTANTS,RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions)
33RO20210613,WCOA2021,C41,37,1,16,11032,2,370116,32.290,8.194,40.8,,,8.194,40.8,2168.0,2021.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2592",Dickson ,"Uppstrom, 2579",32.29000092,8.194000244,40.79999924,0,0,2168,2021.200073,8.024896622,389.2697144,390.8100281,1893.089942,109.6748618,18.43521986,54.32978924,1.240133622,0,0,13.8383757,2.633691944,1.662223442,394.9690058,8.194000244,40.79999924,8.024896421,389.2697264,390.8100213,1893.089942,109.6748618,18.43521986,54.32978924,1.240133622,0,0,13.8383757,2.633691944,1.662223442,394.9690083
33RO20210613,WCOA2021,C41,37,1,17,11052,2,370117,32.245,8.397,30.6,,,8.397,30.6,2165.1,2019.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2593",Dickson ,"Uppstrom, 2580",32.24499893,8.397000313,30.60000038,0,0,2165.100098,2019.599976,8.019530296,394.9901733,396.5489502,1892.052629,108.9653375,18.58204482,53.87754245,1.248956143,0,0,13.87976767,2.622417378,1.655246749,400.8283355,8.397000313,30.60000038,8.019530173,394.990167,396.5489498,1892.052629,108.9653375,18.58204482,53.87754245,1.248956143,0,0,13.87976767,2.622417378,1.655246749,400.8283403
33RO20210613,WCOA2021,C41,37,1,18,11002,2,370118,31.802,15.762,15.1,,,15.762,15.1,2163.7,1967.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2594",Dickson ,"Uppstrom, 2581",31.80200005,15.76200008,15.10000038,0,0,2163.699951,1967.5,8.035017014,385.7834473,387.1681213,1810.359068,142.7634856,14.37741018,65.14617653,2.677252069,0,0,11.86572309,3.467927662,2.216744117,394.0054163,15.76200008,15.10000038,8.035017164,385.7834357,387.1681122,1810.359068,142.7634856,14.37741018,65.14617653,2.677252069,0,0,11.86572309,3.467927662,2.216744117,394.0054175
33RO20210613,WCOA2021,C41,37,1,19,11028,2,370119,31.799,15.796,15.2,,,15.796,15.2,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2595",Dickson ,"Uppstrom, 2582",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C41,37,1,20,11022,2,370120,31.801,15.798,15.2,,,15.798,15.2,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2596",Dickson ,"Uppstrom, 2583",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C41,37,1,21,11062,2,370121,31.807,15.915,10.3,,,15.915,10.3,2158.0,1935.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2597",Dickson ,"Uppstrom, 2584",31.80699921,15.91499996,10.30000019,0,0,2158,1935.199951,8.091462135,330.5158081,331.6998291,1763.652304,159.2866072,12.26104003,72.68937484,3.093269593,0,0,11.07789794,3.87287373,2.476323601,337.6162066,15.91499996,10.30000019,8.091461824,330.5158201,331.6998289,1763.652304,159.2866072,12.26104003,72.68937484,3.093269593,0,0,11.07789794,3.87287373,2.476323601,337.6162166
33RO20210613,WCOA2021,C41,37,1,22,11024,2,370122,31.808,15.921,3.9,,,15.921,3.9,2152.8,1935.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2598",Dickson ,"Uppstrom, 2585",31.80800056,15.92099953,3.900000095,0,0,2152.800049,1935.099976,8.081551552,338.9342041,340.1482849,1766.602719,155.9262217,12.57100908,71.32959529,3.023788201,0,0,11.1985027,3.795239421,2.426541711,346.2177281,15.92099953,3.900000095,8.081551722,338.9342231,340.1482969,1766.602719,155.9262217,12.57100908,71.32959529,3.023788201,0,0,11.1985027,3.795239421,2.426541711,346.2177426
33RO20210613,WCOA2021,C41,37,1,23,11061,2,370123,31.807,15.924,4.0,,,15.924,4.0,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2599",Dickson ,"Uppstrom, 2586",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C41,37,1,24,11001,2,370124,31.807,15.924,3.9,,,15.924,3.9,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2600",Dickson ,"Uppstrom, 2587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C35,38,1,1,11031,2,380101,34.408,3.555,1091.3,,,3.555,1091.3,2370.6,2371.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2601",Dickson ,"Uppstrom, 2588",34.40800095,3.555000067,1091.300049,0,0,2370.600098,2371.699951,7.554443836,1176.155396,1181.10376,2265.315661,41.53467059,64.84968303,21.95402993,0.289444486,0,0,19.26511158,0.799179405,0.510023908,1190.181769,3.555000067,1091.300049,7.554443818,1176.15538,1181.103742,2265.315661,41.53467059,64.84968303,21.95402993,0.289444486,0,0,19.26511158,0.799179405,0.510023908,1190.181756
33RO20210613,WCOA2021,C35,38,1,2,11081,2,380102,34.408,3.558,1088.8,,,3.558,1088.8,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2602",Dickson ,"Uppstrom, 2589",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C35,38,1,3,11020,2,380103,34.386,3.685,1000.9,,,3.685,1000.9,2366.9,2369.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2603",Dickson ,"Uppstrom, 2590",34.38600159,3.684999943,1000.900024,0,0,2366.899902,2369.199951,7.552418709,1193.161011,1198.172241,2262.484469,41.23336654,65.48204361,21.68738077,0.289883929,0,0,19.22038896,0.808114924,0.515208672,1207.467025,3.684999943,1000.900024,7.552418554,1193.161059,1198.172262,2262.484469,41.23336654,65.48204361,21.68738077,0.289883929,0,0,19.22038896,0.808114924,0.515208672,1207.467068
33RO20210613,WCOA2021,C35,38,1,4,11058,2,380104,34.232,4.503,750.2,,,4.503,750.2,2335.1,2342.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2604",Dickson ,"Uppstrom, 2591",34.23199844,4.502999783,750.2000122,0,0,2335.100098,2342.199951,7.535233974,1269.167114,1274.439697,2234.869923,39.66371832,67.66626507,20.635203,0.29728722,0,0,19.00824912,0.818928781,0.520836392,1284.91676,4.502999783,750.2000122,7.535233837,1269.1671,1274.439742,2234.869923,39.66371832,67.66626507,20.635203,0.29728722,0,0,19.00824912,0.818928781,0.520836392,1284.916763
33RO20210613,WCOA2021,C35,38,1,5,11008,2,380105,34.100,5.500,500.6,,,5.500,500.6,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2605",Dickson ,"Uppstrom, 2592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C35,38,1,6,11082,2,380106,34.099,5.502,501.5,,,5.502,501.5,2314.0,2301.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2606",Dickson ,"Uppstrom, 2593",34.09899902,5.501999855,501.5,0,0,2314,2301.699951,7.598013401,1119.091919,1123.67981,2198.059053,46.03578313,57.60511106,23.52137439,0.373598349,0,0,19.05571718,1.000163158,0.634790584,1133.59067,5.501999855,501.5,7.598013217,1119.091839,1123.679765,2198.059053,46.03578313,57.60511106,23.52137439,0.373598349,0,0,19.05571718,1.000163158,0.634790584,1133.590632
33RO20210613,WCOA2021,C35,38,1,7,11004,2,380107,34.028,5.875,399.8,,,5.875,399.8,2287.9,2283.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2607",Dickson ,"Uppstrom, 2594",34.02799988,5.875,399.7999878,0,0,2287.899902,2283.600098,7.569444656,1201.883301,1206.786377,2179.495227,43.02752981,61.07740268,22.0164765,0.360496579,0,0,18.9482151,0.95424969,0.605113509,1217.712168,5.875,399.7999878,7.569444536,1201.883297,1206.786376,2179.495227,43.02752981,61.07740268,22.0164765,0.360496579,0,0,18.9482151,0.95424969,0.605113509,1217.712172
33RO20210613,WCOA2021,C35,38,1,8,11027,2,380108,34.001,6.309,300.7,,,6.309,300.7,2281.4,2268.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2608",Dickson ,"Uppstrom, 2595",34.00099945,6.309000015,300.7000122,0,0,2281.399902,2268.899902,7.595692158,1140.287476,1144.91272,2165.926775,45.8980977,57.07505798,23.30525675,0.397495377,0,0,18.92058986,1.038169941,0.657884781,1155.597136,6.309000015,300.7000122,7.595691969,1140.28753,1144.912732,2165.926775,45.8980977,57.07505798,23.30525675,0.397495377,0,0,18.92058986,1.038169941,0.657884781,1155.597193
33RO20210613,WCOA2021,C35,38,1,9,12052,2,380109,33.968,6.921,200.7,,,6.921,200.7,2271.8,2245.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2609",Dickson ,"Uppstrom, 2596",33.9679985,6.921000004,200.6999969,0,0,2271.800049,2245.699951,7.63800478,1039.83667,1044.020508,2143.787553,50.95845636,50.95397757,25.65577676,0.463248528,0,0,18.75445916,1.175638979,0.744679658,1054.186995,6.921000004,200.6999969,7.638004678,1039.836688,1044.020552,2143.787553,50.95845636,50.95397757,25.65577676,0.463248528,0,0,18.75445916,1.175638979,0.744679658,1054.187025
33RO20210613,WCOA2021,C35,38,1,10,11067,2,380110,33.938,7.336,149.8,,,7.336,149.8,2267.3,2228.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2610",Dickson ,"Uppstrom, 2597",33.93799973,7.335999966,149.8000031,0,0,2267.300049,2228.699951,7.677016735,951.1502686,954.9564819,2126.736091,56.01394607,45.94982024,28.03072054,0.52685993,0,0,18.48556845,1.305314857,0.826755324,964.5268844,7.335999966,149.8000031,7.677016873,951.1502387,954.956431,2126.736091,56.01394607,45.94982024,28.03072054,0.52685993,0,0,18.48556845,1.305314857,0.826755324,964.5268586
33RO20210613,WCOA2021,C35,38,1,11,11023,2,380111,33.904,7.629,125.9,,,7.629,125.9,2260.0,2219.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2611",Dickson ,"Uppstrom, 2598",33.90399933,7.629000187,125.9000015,0,0,2260,2219.199951,7.681578159,941.59375,945.347168,2117.269511,56.8907719,45.03961888,28.42250161,0.547613652,0,0,18.39842364,1.332134707,0.843806829,955.0151521,7.629000187,125.9000015,7.681578304,941.5937,945.3471774,2117.269511,56.8907719,45.03961888,28.42250161,0.547613652,0,0,18.39842364,1.332134707,0.843806829,955.0151428
33RO20210613,WCOA2021,C35,38,1,12,11026,2,380112,33.771,7.551,100.4,,,7.551,100.4,2247.9,2211.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2612",Dickson ,"Uppstrom, 2599",33.77099991,7.551000118,100.4000015,0,0,2247.899902,2211.800049,7.669228554,968.1594238,972.0227661,2110.651621,54.67757456,46.47088257,27.38924361,0.525791052,0,0,18.51082531,1.287525674,0.815001599,981.9109022,7.551000118,100.4000015,7.669228565,968.1594153,972.0227458,2110.651621,54.67757456,46.47088257,27.38924361,0.525791052,0,0,18.51082531,1.287525674,0.815001599,981.9108797
33RO20210613,WCOA2021,C35,38,1,13,11054,2,380113,33.770,7.553,100.9,,,7.553,100.9,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2613",Dickson ,"Uppstrom, 2600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C35,38,1,14,11011,2,380114,33.517,7.513,80.8,,,7.513,80.8,2237.3,2180.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2614",Dickson ,"Uppstrom, 2601",33.51699829,7.513000011,80.80000305,0,0,2237.300049,2180.699951,7.742886066,806.8480835,810.069397,2078.634771,63.22893212,38.83625475,31.60877726,0.617142752,0,0,17.94414287,1.496610993,0.946604839,818.2895633,7.513000011,80.80000305,7.742885946,806.8480925,810.0693354,2078.634771,63.22893212,38.83625475,31.60877726,0.617142752,0,0,17.94414287,1.496610993,0.946604839,818.289517
33RO20210613,WCOA2021,C35,38,1,15,11053,2,380115,33.054,7.665,60.7,,,7.665,60.7,2210.1,2133.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2615",Dickson ,"Uppstrom, 2602",33.05400085,7.664999962,60.70000076,0,0,2210.100098,2133.199951,7.814422607,671.1621094,673.8362427,2028.683426,72.29324207,32.22327653,36.11301182,0.732863385,0,0,17.11710666,1.722171706,1.08820613,680.7478852,7.664999962,60.70000076,7.814422607,671.1620858,673.8362771,2028.683426,72.29324207,32.22327653,36.11301182,0.732863385,0,0,17.11710666,1.722171706,1.08820613,680.7478907
33RO20210613,WCOA2021,C35,38,1,16,11032,2,380116,32.847,8.153,50.5,,,8.153,50.5,2207.5,2153.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2616",Dickson ,"Uppstrom, 2603",32.84700012,8.152999878,50.5,0,0,2207.5,2153.5,7.733957767,822.0001221,825.2544556,2052.994762,61.64792292,38.85729803,30.59009267,0.638010475,0,0,18.02528283,1.473151176,0.93100505,834.0094208,8.152999878,50.5,7.733957854,822.0001244,825.2544299,2052.994762,61.64792292,38.85729803,30.59009267,0.638010475,0,0,18.02528283,1.473151176,0.93100505,834.0093708
33RO20210613,WCOA2021,C35,38,1,17,11052,2,380117,32.661,8.811,40.5,,,8.811,40.5,2210.3,2164.4,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2617",Dickson ,"Uppstrom, 2604",32.6609993,8.81099987,40.5,0,0,2210.300049,2164.399902,7.698793411,902.2390137,905.7803345,2064.246624,58.40026001,41.75306588,28.64573551,0.627440059,0,0,18.26900565,1.399721094,0.885032871,915.8340219,8.81099987,40.5,7.698793623,902.2389727,905.7803371,2064.246624,58.40026001,41.75306588,28.64573551,0.627440059,0,0,18.26900565,1.399721094,0.885032871,915.8340043
33RO20210613,WCOA2021,C35,38,1,18,11002,2,380118,32.409,9.506,30.8,,,9.506,30.8,2200.3,2120.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2618",Dickson ,"Uppstrom, 2605",32.4090004,9.505999565,30.79999924,0,0,2200.300049,2120.800049,7.803926945,696.3751221,699.0838623,2015.096752,74.17439947,31.52893158,36.01625452,0.854292945,0,0,16.94209541,1.783746169,1.128336327,707.2212036,9.505999565,30.79999924,7.80392718,696.3751616,699.083832,2015.096752,74.17439947,31.52893158,36.01625452,0.854292945,0,0,16.94209541,1.783746169,1.128336327,707.2211908
33RO20210613,WCOA2021,C35,38,1,19,11028,2,380119,31.900,12.983,15.3,,,12.983,15.3,2161.6,1966.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2619",Dickson ,"Uppstrom, 2606",31.89999962,12.9829998,15.30000019,0,0,2161.600098,1966.299927,8.075013161,345.1572876,346.4408264,1811.355153,140.9426055,14.00219672,66.12721398,2.241157432,0,0,11.93946295,3.413903533,2.170112252,351.5365799,12.9829998,15.30000019,8.075013596,345.157283,346.4408334,1811.355153,140.9426055,14.00219672,66.12721398,2.241157432,0,0,11.93946295,3.413903533,2.170112252,351.5365915
33RO20210613,WCOA2021,C35,38,1,20,11022,2,380120,31.575,16.116,8.2,,,16.116,8.2,2157.7,1906.4,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2620",Dickson ,"Uppstrom, 2607",31.57500076,16.11599922,8.199999809,0,0,2157.699951,1906.400024,8.149600983,282.4091492,283.4182434,1718.247916,177.7249742,10.42719039,80.41927867,3.590097808,0,0,10.38364029,4.330001499,2.768120549,288.5406466,16.11599922,8.199999809,8.14960065,282.4091292,283.4182334,1718.247916,177.7249742,10.42719039,80.41927867,3.590097808,0,0,10.38364029,4.330001499,2.768120549,288.5406273
33RO20210613,WCOA2021,C35,38,1,21,11062,2,380121,31.576,16.115,4.1,,,16.115,4.1,2157.4,1905.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2621",Dickson ,"Uppstrom, 2608",31.57600021,16.11499977,4.099999905,0,0,2157.399902,1905,8.151954651,280.6580505,281.6609192,1716.209634,178.4275312,10.36278806,80.73419948,3.608187071,0,0,10.35790039,4.350066669,2.780816334,286.7512039,16.11499977,4.099999905,8.151954994,280.6580581,281.660918,1716.209634,178.4275312,10.36278806,80.73419948,3.608187071,0,0,10.35790039,4.350066669,2.780816334,286.7512173
33RO20210613,WCOA2021,C35,38,1,22,11024,2,380122,31.576,16.115,3.7,,,16.115,3.7,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2622",Dickson ,"Uppstrom, 2609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C35,38,1,23,11061,2,380123,31.575,16.114,3.9,,,16.114,3.9,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2623",Dickson ,"Uppstrom, 2610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C32,39,1,1,11031,2,390101,34.028,6.161,394.4,,,6.161,394.4,2285.7,2279.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2624",Dickson ,"Uppstrom, 2611",34.02799988,6.160999775,394.3999939,0,0,2285.699951,2279.100098,7.573449612,1191.979248,1196.823608,2175.296065,43.83919557,59.96474796,22.37793178,0.374838041,0,0,18.9336783,0.973479998,0.617497767,1207.877663,6.160999775,394.3999939,7.573449452,1191.979284,1196.823614,2175.296065,43.83919557,59.96474796,22.37793178,0.374838041,0,0,18.9336783,0.973479998,0.617497767,1207.877729
33RO20210613,WCOA2021,C32,39,1,2,11081,2,390102,34.028,6.161,395.2,,,6.161,395.2,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2625",Dickson ,"Uppstrom, 2612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C32,39,1,3,11020,2,390103,34.028,6.161,396.4,,,6.161,396.4,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2626",Dickson ,"Uppstrom, 2613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C32,39,1,4,11058,2,390104,33.992,6.594,301.1,,,6.594,301.1,2277.2,2266.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2627",Dickson ,"Uppstrom, 2614",33.99200058,6.593999863,301.1000061,0,0,2277.199951,2266.600098,7.585037708,1169.85144,1174.578735,2163.374246,45.25068369,57.97510002,22.95107433,0.399646008,0,0,18.88837286,1.023644855,0.648922128,1185.759597,6.593999863,301.1000061,7.585037506,1169.851405,1174.578717,2163.374246,45.25068369,57.97510002,22.95107433,0.399646008,0,0,18.88837286,1.023644855,0.648922128,1185.759638
33RO20210613,WCOA2021,C32,39,1,5,11008,2,390105,33.976,6.762,200.9,,,6.762,200.9,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2628",Dickson ,"Uppstrom, 2615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,C32,39,1,6,11082,2,390106,33.976,6.762,200.8,,,6.762,200.8,2273.3,2259.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2629",Dickson ,"Uppstrom, 2616",33.97600174,6.762000084,200.8000031,0,0,2273.300049,2259,7.599597454,1141.084839,1145.685669,2156.156978,46.61943325,56.22356081,23.5126375,0.417068951,0,0,18.85434288,1.075423871,0.681061067,1156.719686,6.762000084,200.8000031,7.599597225,1141.084842,1145.685711,2156.156978,46.61943325,56.22356081,23.5126375,0.417068951,0,0,18.85434288,1.075423871,0.681061067,1156.719723
33RO20210613,WCOA2021,C32,39,1,7,11004,2,390107,33.956,6.955,151.0,,,6.955,151.0,2268.2,2263.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2630",Dickson ,"Uppstrom, 2617",33.95600128,6.954999924,151,0,0,2268.199951,2263.100098,7.567248344,1239.333862,1244.318237,2158.935252,43.50273616,60.66213081,21.89356244,0.393321746,0,0,18.79949577,1.013373166,0.641529149,1256.463818,6.954999924,151,7.567248191,1239.333842,1244.318167,2158.935252,43.50273616,60.66213081,21.89356244,0.393321746,0,0,18.79949577,1.013373166,0.641529149,1256.463779
33RO20210613,WCOA2021,C32,39,1,8,11027,2,390108,33.921,7.196,126.0,,,7.196,126.0,2263.2,2250.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2631",Dickson ,"Uppstrom, 2618",33.92100143,7.196000099,126,0,0,2263.199951,2250.800049,7.590223789,1174.807861,1179.5177,2147.800201,45.9638647,57.03607602,23.07401581,0.424205592,0,0,18.79959393,1.076107328,0.6812273,1191.224848,7.196000099,126,7.590223906,1174.807865,1179.517722,2147.800201,45.9638647,57.03607602,23.07401581,0.424205592,0,0,18.79959393,1.076107328,0.6812273,1191.224859
33RO20210613,WCOA2021,C32,39,1,9,12052,2,390109,33.872,7.418,104.6,,,7.418,104.6,2257.0,2229.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2632",Dickson ,"Uppstrom, 2619",33.87200165,7.418000221,104.5999985,0,0,2257,2229.199951,7.641444206,1038.546997,1042.698486,2127.590022,51.56073995,50.04921578,25.82438937,0.487306216,0,0,18.6669582,1.212460152,0.767522685,1053.208047,7.418000221,104.5999985,7.641444285,1038.547058,1042.698508,2127.590022,51.56073995,50.04921578,25.82438937,0.487306216,0,0,18.6669582,1.212460152,0.767522685,1053.208045
33RO20210613,WCOA2021,C32,39,1,10,11067,2,390110,33.853,7.464,102.8,,,7.464,102.8,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2633",Dickson ,"Uppstrom, 2620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
